[33mWARN[0m[2024-07-19 04:39:45] not enable search                            
[36mINFO[0m[2024-07-19 04:39:45] using aria2 version: 1.37.0                  
[GIN] 2024/07/19 - 04:40:59 | 200 |     184.818µs |   192.166.82.10 | GET      "/"
[36mINFO[0m[2024-07-19 05:35:53] [ali_open] token exchange: eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiIxNmI5N2ZiMjgyZDQ0N2E2YTRhNmQyNTc3Y2VhMTRjMyIsImF1ZCI6Ijc2OTE3Y2NjY2Q0NDQxYzM5NDU3YTA0ZjYwODRmYjJmIiwiZXhwIjoxNzI0Mjg3OTA4LCJpYXQiOjE3MTY1MTE5MDgsImp0aSI6ImM3YjViMmMzNDNjMjRlYzY5N2ExZDc0MjkxZmMwNWRiIn0.UcVcTBGNXU0Ud4GDs7dFfCJeZ8W9QWgd5cCTf3QvIvM-fZsPh0GuyLUYBYMDtoXgOGxqv5zxhtSt4OO1nr4K5g -> eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiIxNmI5N2ZiMjgyZDQ0N2E2YTRhNmQyNTc3Y2VhMTRjMyIsImF1ZCI6Ijc2OTE3Y2NjY2Q0NDQxYzM5NDU3YTA0ZjYwODRmYjJmIiwiZXhwIjoxNzI5MTQzMzUzLCJpYXQiOjE3MjEzNjczNTMsImp0aSI6ImI1ZWZiMmM2ZmFiMzQ0NjNhYjJkNzZjMmFlMmM2NDc5In0.tiOcUYTOWcRVrb-aSzW2EbH5XvUYdv-DY8NPqdYRmTN_wAhoyeVEbB8Hdc3W0zFsThG2GxvlBPm-axzPdTo-Wg 
[GIN] 2024/07/19 - 05:35:54 | 200 |     2.387019s |   192.166.82.10 | POST     "/api/admin/storage/create"
[GIN] 2024/07/19 - 05:35:54 | 200 |     895.446µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:35:54 | 200 |     119.913µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:36:09 | 200 |      89.904µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 05:36:09 | 200 |      80.225µs |   192.166.82.10 | GET      "/"
[GIN] 2024/07/19 - 05:36:10 | 200 |     202.573µs |   192.166.82.10 | GET      "/api/public/settings"
[GIN] 2024/07/19 - 05:36:11 | 200 |     100.034µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 05:36:11 | 200 |      53.884µs |   192.166.82.10 | GET      "/api/public/offline_download_tools"
[GIN] 2024/07/19 - 05:36:11 | 200 |     328.747µs |   192.166.82.10 | POST     "/api/fs/get"
[GIN] 2024/07/19 - 05:36:12 | 200 |     485.231µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:36:12 | 200 |     163.216µs |   192.166.82.10 | GET      "/assets/Folder.b511ba9e.css"
[GIN] 2024/07/19 - 05:36:12 | 200 |     521.762µs |   192.166.82.10 | GET      "/assets/video_box.47ef52ad.js"
[GIN] 2024/07/19 - 05:36:12 | 200 |      35.549µs |   192.166.82.10 | GET      "/assets/Paginator.a17a3c7a.js"
[GIN] 2024/07/19 - 05:36:12 | 200 |      66.189µs |   192.166.82.10 | GET      "/assets/icon.908629b6.js"
[GIN] 2024/07/19 - 05:36:12 | 200 |      63.604µs |   192.166.82.10 | GET      "/assets/_commonjs-dynamic-modules.30ae7933.js"
[GIN] 2024/07/19 - 05:36:12 | 200 |     209.166µs |   192.166.82.10 | GET      "/assets/Folder.74aa4f29.js"
[GIN] 2024/07/19 - 05:36:13 | 200 |     356.672µs |   192.166.82.10 | GET      "/assets/helper.bfe0a8aa.js"
[GIN] 2024/07/19 - 05:36:13 | 200 |      63.693µs |   192.166.82.10 | GET      "/assets/index.4627840e.js"
[GIN] 2024/07/19 - 05:36:13 | 200 |     101.286µs |   192.166.82.10 | GET      "/assets/List.fd37185f.js"
[GIN] 2024/07/19 - 05:36:15 | 200 |  279.932066ms |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:36:20 | 200 |  369.938716ms |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:36:24 | 200 |  555.889488ms |   192.166.82.10 | POST     "/api/fs/get"
[GIN] 2024/07/19 - 05:36:24 | 200 |     251.748µs |   192.166.82.10 | GET      "/assets/File.b0fbd113.js"
[GIN] 2024/07/19 - 05:36:25 | 200 |     126.325µs |   192.166.82.10 | GET      "/assets/aliyun_video.bcb04432.js"
[GIN] 2024/07/19 - 05:36:25 | 200 |    6.707075ms |   192.166.82.10 | GET      "/assets/hls.222d7ffa.js"
[GIN] 2024/07/19 - 05:36:26 | 200 |     116.486µs |   192.166.82.10 | GET      "/images/potplayer.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      139.02µs |   192.166.82.10 | GET      "/images/iina.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      64.675µs |   192.166.82.10 | GET      "/images/omniplayer.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      79.955µs |   192.166.82.10 | GET      "/images/vlc.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      66.699µs |   192.166.82.10 | GET      "/images/nplayer.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      70.597µs |   192.166.82.10 | GET      "/images/mxplayer-pro.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      80.917µs |   192.166.82.10 | GET      "/images/infuse.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      70.186µs |   192.166.82.10 | GET      "/images/figplayer.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |      74.284µs |   192.166.82.10 | GET      "/images/mxplayer.webp"
[GIN] 2024/07/19 - 05:36:26 | 200 |  379.743345ms |   192.166.82.10 | POST     "/api/fs/other"
[GIN] 2024/07/19 - 05:36:36 | 200 |     826.903µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:37:04 | 302 |     495.541µs |   192.166.82.10 | GET      "/d/aliy/4K（40集）/Cheng.Zhong.Zhi.Cheng_04_4K.mp4?sign=4e9kWMTQ8Uq3GD-ynwAp1kt4LJF9W9NjJs05xr-833M=:0"
[GIN] 2024/07/19 - 05:39:10 | 200 |     188.546µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:39:19 | 200 |      87.128µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 05:39:21 | 200 |     138.428µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:39:21 | 200 |     846.601µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:39:22 | 200 |    1.078822ms |   192.166.82.10 | GET      "/api/admin/driver/list"
[31mERRO[0m[2024-07-19 05:40:22] failed init storage but storage is already created: failed init storage: 当前账号存在境外登录风险，请使用短信验证码或者微信进行登录。 
[GIN] 2024/07/19 - 05:40:22 | 200 |  1.688158315s |   192.166.82.10 | POST     "/api/admin/storage/create"
[GIN] 2024/07/19 - 05:40:23 | 200 |     511.191µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=2"
[GIN] 2024/07/19 - 05:40:23 | 200 |     269.883µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=123Pan"
[GIN] 2024/07/19 - 05:40:29 | 200 |      89.504µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:40:29 | 200 |     725.587µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:40:44 | 200 |     379.015µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=2"
[GIN] 2024/07/19 - 05:40:45 | 200 |     248.131µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=123Pan"
[31mERRO[0m[2024-07-19 05:40:56] failed init storage: 当前账号存在境外登录风险，请使用短信验证码或者微信进行登录。 
[GIN] 2024/07/19 - 05:40:56 | 200 |  1.455215413s |   192.166.82.10 | POST     "/api/admin/storage/update"
[GIN] 2024/07/19 - 05:41:06 | 200 |      98.742µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:41:06 | 200 |     535.669µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:41:10 | 200 |     370.158µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=2"
[GIN] 2024/07/19 - 05:41:10 | 200 |     121.426µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=123Pan"
[GIN] 2024/07/19 - 05:41:13 | 200 |     259.142µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:41:13 | 200 |     582.519µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:41:15 | 200 |     770.424µs |   192.166.82.10 | GET      "/api/admin/driver/list"
[GIN] 2024/07/19 - 05:41:32 | 200 |     641.193µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:41:32 | 200 |     110.094µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:41:38 | 200 |  328.053938ms |   192.166.82.10 | POST     "/api/admin/storage/delete?id=2"
[GIN] 2024/07/19 - 05:41:38 | 200 |     628.098µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:41:40 | 200 |     890.303µs |   192.166.82.10 | GET      "/api/admin/driver/list"
[31mERRO[0m[2024-07-19 05:45:36] failed init storage but storage is already created: failed init storage: root folder /project/sandbox/shared not exists 
[GIN] 2024/07/19 - 05:45:36 | 200 |    1.598279ms |   192.166.82.10 | POST     "/api/admin/storage/create"
[GIN] 2024/07/19 - 05:45:36 | 200 |     397.671µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=2"
[GIN] 2024/07/19 - 05:45:37 | 200 |     110.764µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=Local"
[31mERRO[0m[2024-07-19 05:45:55] failed init storage: root folder /project/workspace/shared not exists 
[GIN] 2024/07/19 - 05:45:55 | 200 |    1.083872ms |   192.166.82.10 | POST     "/api/admin/storage/update"
[GIN] 2024/07/19 - 05:46:09 | 200 |     673.636µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:46:09 | 200 |      94.373µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:46:11 | 200 |    1.341592ms |   192.166.82.10 | GET      "/api/admin/driver/list"
[GIN] 2024/07/19 - 05:51:13 | 200 |     111.326µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:51:13 | 200 |     807.115µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:51:13 | 200 |    1.364627ms |   192.166.82.10 | GET      "/api/admin/driver/list"
[31mERRO[0m[2024-07-19 05:53:01] failed init storage but storage is already created: failed init storage: oauth2: "not_found" "query user not found" 
[GIN] 2024/07/19 - 05:53:01 | 200 |  236.959945ms |   192.166.82.10 | POST     "/api/admin/storage/create"
[GIN] 2024/07/19 - 05:53:01 | 200 |     370.238µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=3"
[GIN] 2024/07/19 - 05:53:02 | 200 |     100.164µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=PikPak"
[GIN] 2024/07/19 - 05:53:09 | 200 |     118.089µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:53:10 | 200 |     615.223µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:53:20 | 200 |     430.475µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=3"
[GIN] 2024/07/19 - 05:53:20 | 200 |      108.08µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=PikPak"
[31mERRO[0m[2024-07-19 05:53:34] failed init storage: oauth2: "not_found" "query user not found" 
[GIN] 2024/07/19 - 05:53:34 | 200 |  731.712223ms |   192.166.82.10 | POST     "/api/admin/storage/update"
[31mERRO[0m[2024-07-19 05:53:59] failed init storage: oauth2: "not_found" "query user not found" 
[GIN] 2024/07/19 - 05:53:59 | 200 |  187.303571ms |   192.166.82.10 | POST     "/api/admin/storage/update"
[GIN] 2024/07/19 - 05:54:06 | 200 |     109.272µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:54:06 | 200 |     663.026µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:54:11 | 200 |     687.373µs |   192.166.82.10 | POST     "/api/admin/storage/delete?id=3"
[GIN] 2024/07/19 - 05:54:12 | 200 |     544.215µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:54:17 | 200 |     862.212µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=2"
[GIN] 2024/07/19 - 05:54:18 | 200 |     110.354µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=Local"
[31mERRO[0m[2024-07-19 05:54:26] failed init storage: root folder /project not exists 
[GIN] 2024/07/19 - 05:54:26 | 200 |    1.030369ms |   192.166.82.10 | POST     "/api/admin/storage/update"
[GIN] 2024/07/19 - 05:54:39 | 200 |    1.374315ms |   192.166.82.10 | POST     "/api/admin/storage/update"
[GIN] 2024/07/19 - 05:54:40 | 200 |       97.95µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:54:40 | 200 |     557.441µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:54:44 | 200 |      60.407µs |   192.166.82.10 | GET      "/"
[GIN] 2024/07/19 - 05:54:44 | 200 |      94.163µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 05:54:45 | 200 |     135.512µs |   192.166.82.10 | GET      "/api/public/settings"
[GIN] 2024/07/19 - 05:54:46 | 200 |     105.695µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 05:54:46 | 200 |      26.872µs |   192.166.82.10 | GET      "/api/public/offline_download_tools"
[GIN] 2024/07/19 - 05:54:47 | 200 |     151.484µs |   192.166.82.10 | POST     "/api/fs/get"
[GIN] 2024/07/19 - 05:54:47 | 200 |     155.902µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:54:49 | 200 |    7.294193ms |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:54:59 | 200 |     434.953µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:01 | 200 |     487.485µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:09 | 200 |     482.315µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:10 | 200 |     460.102µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:15 | 200 |     488.607µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:17 | 200 |     375.619µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:19 | 200 |     400.596µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:20 | 200 |     398.102µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:24 | 200 |     505.751µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:26 | 200 |     387.862µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:29 | 200 |      185.45µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:37 | 200 |     516.141µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 05:55:40 | 200 |      87.309µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 05:55:43 | 200 |     634.109µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:55:43 | 200 |       76.98µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:55:44 | 200 |     337.916µs |   192.166.82.10 | GET      "/api/admin/storage/get?id=2"
[GIN] 2024/07/19 - 05:55:45 | 200 |     109.262µs |   192.166.82.10 | GET      "/api/admin/driver/info?driver=Local"
[GIN] 2024/07/19 - 05:56:02 | 200 |     930.194µs |   192.166.82.10 | POST     "/api/admin/storage/update"
[GIN] 2024/07/19 - 05:56:03 | 200 |     593.872µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 05:56:03 | 200 |     106.977µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 05:56:09 | 200 |      887.11µs |   192.166.82.10 | GET      "/api/admin/driver/list"
[GIN] 2024/07/19 - 06:03:27 | 200 |  2.338152574s |   192.166.82.10 | POST     "/api/admin/storage/create"
[GIN] 2024/07/19 - 06:03:28 | 200 |    1.934461ms |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 06:03:28 | 200 |      505.15µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 06:05:21 | 200 |     272.318µs |   192.166.82.10 | GET      "/assets/backup-restore.c462839b.js"
[GIN] 2024/07/19 - 06:05:21 | 200 |   33.015117ms |   192.166.82.10 | GET      "/assets/index.c066dc46.js"
[GIN] 2024/07/19 - 06:05:26 | 200 |    1.243041ms |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 06:05:26 | 200 |     111.837µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 06:05:32 | 200 |       77.12µs |   192.166.82.10 | GET      "/assets/SettingItem.8694b0c7.js"
[GIN] 2024/07/19 - 06:05:32 | 200 |      54.786µs |   192.166.82.10 | GET      "/assets/Common.2b9c37e0.js"
[GIN] 2024/07/19 - 06:05:33 | 200 |   17.030908ms |   192.166.82.10 | GET      "/api/admin/setting/list?group=2"
[GIN] 2024/07/19 - 06:05:35 | 200 |     441.837µs |   192.166.82.10 | GET      "/api/admin/setting/list?group=3"
[GIN] 2024/07/19 - 06:05:37 | 200 |     543.354µs |   192.166.82.10 | GET      "/api/admin/setting/list?group=4"
[GIN] 2024/07/19 - 06:05:42 | 200 |     101.466µs |   192.166.82.10 | GET      "/assets/Wether.842fcb6b.js"
[GIN] 2024/07/19 - 06:05:42 | 200 |      31.571µs |   192.166.82.10 | GET      "/assets/Metas.4dd670f6.js"
[GIN] 2024/07/19 - 06:05:43 | 200 |   16.984256ms |   192.166.82.10 | GET      "/api/admin/meta/list"
[GIN] 2024/07/19 - 06:05:46 | 200 |     229.345µs |   192.166.82.10 | GET      "/assets/indexes.22f05cae.js"
[GIN] 2024/07/19 - 06:05:47 | 200 |     421.778µs |   192.166.82.10 | GET      "/api/admin/setting/list?group=6"
[GIN] 2024/07/19 - 06:05:47 | 200 |     326.783µs |   192.166.82.10 | GET      "/api/admin/index/progress"
[GIN] 2024/07/19 - 06:05:52 | 200 |     163.117µs |   192.166.82.10 | GET      "/assets/About.4e9be303.js"
[GIN] 2024/07/19 - 06:06:00 | 200 |     208.845µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 06:06:00 | 200 |      89.133µs |   192.166.82.10 | GET      "/"
[GIN] 2024/07/19 - 06:06:01 | 200 |     722.501µs |   192.166.82.10 | GET      "/api/public/settings"
[GIN] 2024/07/19 - 06:06:02 | 200 |     122.919µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 06:06:02 | 200 |      44.296µs |   192.166.82.10 | GET      "/api/public/offline_download_tools"
[GIN] 2024/07/19 - 06:06:02 | 200 |     823.106µs |   192.166.82.10 | POST     "/api/fs/get"
[GIN] 2024/07/19 - 06:06:03 | 200 |     290.734µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 06:08:02 | 200 |     148.998µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 06:08:07 | 200 |     191.933µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 06:08:07 | 200 |      964.68µs |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 06:08:08 | 200 |    5.042207ms |   192.166.82.10 | GET      "/api/admin/driver/list"
[GIN] 2024/07/19 - 06:11:29 | 200 |   199.83105ms |   192.166.82.10 | POST     "/api/admin/storage/create"
[GIN] 2024/07/19 - 06:11:30 | 200 |    1.649038ms |   192.166.82.10 | GET      "/api/admin/storage/list"
[GIN] 2024/07/19 - 06:11:30 | 200 |     307.416µs |   192.166.82.10 | GET      "/api/admin/driver/names"
[GIN] 2024/07/19 - 06:11:37 | 200 |     205.989µs |   192.166.82.10 | GET      "/"
[GIN] 2024/07/19 - 06:11:37 | 200 |     182.413µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 06:11:38 | 200 |     216.009µs |   192.166.82.10 | GET      "/api/public/settings"
[GIN] 2024/07/19 - 06:11:38 | 200 |      94.804µs |   192.166.82.10 | GET      "/api/me"
[GIN] 2024/07/19 - 06:11:38 | 200 |      36.651µs |   192.166.82.10 | GET      "/api/public/offline_download_tools"
[GIN] 2024/07/19 - 06:11:38 | 200 |     1.98044ms |   192.166.82.10 | POST     "/api/fs/get"
[GIN] 2024/07/19 - 06:11:39 | 200 |     320.612µs |   192.166.82.10 | POST     "/api/fs/list"
[GIN] 2024/07/19 - 06:11:42 | 200 |  659.019503ms |   192.166.82.10 | POST     "/api/fs/list"
[31mERRO[0m[2024-07-19 06:11:44] fs/list: PROPFIND /pik/: 404
failed to list objs
github.com/alist-org/alist/v3/internal/op.List.func1
	/home/runner/work/alist/alist/internal/op/fs.go:127
github.com/alist-org/alist/v3/pkg/singleflight.(*Group[...]).doCall.func2
	/home/runner/work/alist/alist/pkg/singleflight/singleflight.go:193
github.com/alist-org/alist/v3/pkg/singleflight.(*Group[...]).doCall
	/home/runner/work/alist/alist/pkg/singleflight/singleflight.go:195
github.com/alist-org/alist/v3/pkg/singleflight.(*Group[...]).Do
